EntryID,Split,TRANSCRIPTIONAL,CHROMOSOME,NUCLEAR_PORE_COMPLEX,NUCLEAR_SPECKLE,P-BODY,PML-BDOY,POST_SYNAPTIC_DENSITY,STRESS_GRANULE,NUCLEOLUS,CAJAL_BODY,RNA_GRANULE,CELL_JUNCTION
G3V473_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
G3V480_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
G3V4F7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
G3V4T5_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
G3V572_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
G3V5S9_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
G3XAC3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H0YBT0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
H0YFX9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H0YG15_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H0YIA8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
H0YJ51_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H3BMM9_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H3BP95_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H3BPA9_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H3BPG5_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H3BRI8_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H3BSG1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H3BTC0_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H3BV11_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H3BV15_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H3BVG0_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H7BYF2_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
H7BZV4_HUMAN,train,0,0,0,1,0,0,0,0,1,0,0,0
CLD34_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
H7C2Q8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
H7C3F5_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
H9KVC1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H9KVC6_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H9KVD5_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H9U923_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H9ZYJ1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
I2E4T1_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
I3L2B0_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
I3L3G9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
I3L4K6_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
I3L533_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
I3QJX8_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
I3QJX9_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
I6L957_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
I6T6Y4_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
J3KMX1_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
J3KNN9_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
J3KPZ4_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
J3KSR1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
J3KSZ1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
J3KT10_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
J3QL36_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
J3QL85_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
J3QR85_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
J3QSY4_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
K7EIR0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
K7EL87_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
K7ELV2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
K7ENI5_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
K7EP40_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
K7EP88_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
K7ESQ2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
M0QZ34_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
M0QZU5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
M0R104_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H2BN1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
REC21_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
REC9_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RE113_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RECK8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
REC04_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
REC16_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ERK25_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q05DQ6_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q08AJ9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q0VAS5_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q0VGA3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q2TUW9_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
Q49A86_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q4LE48_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q4VAI4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q4VB54_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q4VB56_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q52MX7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q52MX8_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q52MX9_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q52MY2_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q52MY3_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q53F85_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
Q53FX5_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q53GU1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q53HW4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q53SM6_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q53YP0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q59EY4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q59FA6_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
Q59GW1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q59H15_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q5EK51_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
Q5H934_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q5H9P2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q5J7U2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q5JPT6_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q5JSS2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q5JW71_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q5MJ34_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q5MJ35_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q5T0F3_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q5T7C4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q5T9P7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q5TA58_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
Q5U3B7_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q5VXN0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q5VZU3_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q63HM4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q68DY8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q68EN4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q6FHM6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q6FIB4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q6ICA1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q6J0W4_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q6J4I5_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q6MZP3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q6P2R1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q6P664_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q6PWT1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q7KZ86_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q7Z4X9_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q7Z5C4_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q7Z5C5_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q7Z5C6_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q7Z5C8_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q7Z684_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q8TEM4_HUMAN,train,0,0,0,1,0,0,0,0,1,0,0,0
Q8WZ47_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Q96ES5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q96GC8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
YPEL4_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q9BTK0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q9BWS2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q9H4N9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q9P0B0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y5B2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
R4GNJ5_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
S4R3Q0_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
S4R403_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
U3KQ48_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
U3KQ54_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
U5XK60_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
U5XKX7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
U5XKY1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
U5XMN5_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
U5XN77_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
V9GYM9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
V9GYY5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
W8QEY1_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
X5D767_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
X6RJY0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A024R225_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A024R2S6_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A024R3L8_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
A0A024R8R5_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
A0A024RB48_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A024RC30_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A024RDP4_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A087WT04_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A087WXF8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A0G2JNH2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A1U9X8U3_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A1U9X8U7_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A2R8Y4J9_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8Y5E4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8Y5T6_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8Y8C4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8YCY0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8YD01_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8YDH4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2R8YDK5_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A2S1ZR79_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A2Z4HJF2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A384N5Z8_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A3B3IRI3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A3B3IRV6_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A3B3ISW1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A3B3ITD8_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
A0A3B3ITE1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A3B3ITL8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A7I2V464_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A7I2V4J2_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A7I2V4K9_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A7I2V535_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A7I2V5U5_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A7I2V5Y7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A7P0MRW0_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A804HJG7_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8C8KX99_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3SHT1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A8Q3SHT6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A8Q3SHW0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3SHX7_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A8Q3SHY1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3SHZ0_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3SIR1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A8Q3SIW3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3WKF2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WKH1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WKI3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WKJ0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A0A8Q3WKK4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WKK5_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
A0A8Q3WKP0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WKP4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3WKP5_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3WKQ7_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
A0A8Q3WLK0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WLR8_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3WLT1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0A8Q3WLU7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A0A8Q3WMA7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A0A8Q3WMG9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A0JLM9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A1L0S7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A4FVC0_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
A5PKX9_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A7E2A6_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A8K4T3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A8K525_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A8K806_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A8K9A1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A8KA17_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
A8KA74_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A8KAI0_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
A8MTK3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
A8MV53_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
A8MX62_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
A9CQZ8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B1AQP5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B2R687_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B2R7V4_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B2R9W9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B2RAD8_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
B2RBI6_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B2RBL9_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B2RBU0_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B2RE15_HUMAN,train,0,0,0,1,0,0,0,0,1,0,0,0
B2RU35_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B3KMK3_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
B3KMS4_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B3KPN5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B3KPU4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B3KPV5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B3KQ45_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B3KSA6_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B3KUT5_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
B3KVX2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B3KW23_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
B3KW85_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B4DF80_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DHR2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DII4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B4DJE1_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
B4DL76_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B4DM12_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
B4DM91_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DNI0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DP15_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DP20_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
B4DRJ4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B4DRX8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DS49_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B4DS83_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DSD9_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B4DSU9_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B4DUE7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B4DVI0_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B4DVK1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DWF8_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
B4DWS5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DX39_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B4DXL4_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4DXT3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B4DZL4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B4E005_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4E013_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4E074_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4E088_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
B4E0K0_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
B4E1J7_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B4E1P5_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
B4E206_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
B4E303_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
B4E3T7_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
B7Z3D7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B7Z7S9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
B7Z954_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B7Z997_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
B7ZB07_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
C9J3W3_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
C9J4P0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
C9J578_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
C9J841_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
C9J8U9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
C9JHT8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
C9JJ64_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
C9JPG9_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
C9JVD8_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
C9JWU8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
D3DUK1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
D3DVB3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
D6RHD3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
D6RJF0_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
E5RGP0_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
E7ENR5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
E7EX70_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
E9PF55_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
E9PLY7_HUMAN,train,0,0,0,0,0,0,0,0,1,1,0,0
E9RFS7_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
F5H0I5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
F5H101_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
F5H532_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
F5H8B8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
F6SGM4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
F8W0G0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
F8W0K8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
F8W1E0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
F8WB17_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
G3V2M5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
H0Y4U1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
H0Y9Z8_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H0YJE0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
H7BXR3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
H7C0W0_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
H7C1R7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
H7C4K7_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
I2E4T0_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
I3L3A7_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
I3L4Q0_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
J3KSR7_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
J3QLD6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
J3QLQ6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
J3QR28_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
K7EMS9_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
K7ENT9_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
M0QXK7_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
M0QXS3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
M0QYK9_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
O60747_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
Q05BV1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q05D74_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q0VG54_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q0VG55_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q29RY0_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
Q32Q15_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
Q59EL4_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
